activation,hidden_nodes,lr,dropout,lambda1,lambda2,optimizer,momentum,train_acc,val_acc,final_loss
relu,"[128, 64, 32]",0.001,0.2,0.001,0.001,momentum,0.8,0.751358695652174,0.8260869565217391,20.899687769612353
relu,"[128, 64, 32]",0.001,0.2,0.001,0.001,momentum,0.9,0.78125,0.7934782608695652,20.543183720000464
relu,"[128, 64, 32]",0.001,0.2,0.001,0.001,momentum,0.99,0.686141304347826,0.7282608695652174,24.8598122372221
relu,"[128, 64, 32]",0.001,0.2,0.001,0.01,adam,0.0,0.8220108695652174,0.8152173913043478,58.72433349165742
relu,"[128, 64, 32]",0.001,0.2,0.001,0.01,momentum,0.8,0.7785326086956522,0.8586956521739131,62.675989325197506
relu,"[128, 64, 32]",0.001,0.2,0.001,0.01,momentum,0.9,0.7649456521739131,0.7934782608695652,61.12908143007986
relu,"[128, 64, 32]",0.001,0.2,0.001,0.01,momentum,0.99,0.6372282608695652,0.6086956521739131,65.26074161998581
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0,adam,0.0,0.8125,0.75,12.116075875967018
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0,momentum,0.8,0.6698369565217391,0.6086956521739131,7.84312035295902
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0,momentum,0.9,0.6834239130434783,0.6195652173913043,6.474471414985821
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0,momentum,0.99,0.5421195652173914,0.5434782608695652,14.679207666383332
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0001,adam,0.0,0.8043478260869565,0.8260869565217391,12.129637528047704
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0001,momentum,0.8,0.7119565217391305,0.7282608695652174,10.253352950240512
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0001,momentum,0.9,0.7228260869565217,0.717391304347826,9.74975644814719
relu,"[128, 64, 32]",0.001,0.5,0.0,0.0001,momentum,0.99,0.563858695652174,0.5434782608695652,15.759455350592052
relu,"[128, 64, 32]",0.001,0.5,0.0,0.001,adam,0.0,0.7567934782608695,0.7065217391304348,18.258297167334142
relu,"[128, 64, 32]",0.001,0.5,0.0,0.001,momentum,0.8,0.5706521739130435,0.5652173913043478,10.011263584539458
relu,"[128, 64, 32]",0.001,0.5,0.0,0.001,momentum,0.9,0.6711956521739131,0.6956521739130435,13.567166922874161
relu,"[128, 64, 32]",0.001,0.5,0.0,0.001,momentum,0.99,0.6399456521739131,0.5652173913043478,18.09397222275409
relu,"[128, 64, 32]",0.001,0.5,0.0,0.01,adam,0.0,0.8165760869565217,0.8369565217391305,58.93242891410244
relu,"[128, 64, 32]",0.001,0.5,0.0,0.01,momentum,0.8,0.7432065217391305,0.7608695652173914,56.46010368908413
relu,"[128, 64, 32]",0.001,0.5,0.0,0.01,momentum,0.9,0.65625,0.6739130434782609,55.89332629386892
relu,"[128, 64, 32]",0.001,0.5,0.0,0.01,momentum,0.99,0.6440217391304348,0.6413043478260869,60.00329939982505
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0,adam,0.0,0.7717391304347826,0.75,13.249193785934418
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0,momentum,0.8,0.6358695652173914,0.6521739130434783,3.1480708610180335
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0,momentum,0.9,0.71875,0.6847826086956522,7.461774033122672
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0,momentum,0.99,0.5448369565217391,0.5978260869565217,15.892726872883609
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,adam,0.0,0.748641304347826,0.8152173913043478,14.837773213399725
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,momentum,0.8,0.7459239130434783,0.7608695652173914,6.968665330307268
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,momentum,0.9,0.7228260869565217,0.7717391304347826,10.201987984196917
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,momentum,0.99,0.6345108695652174,0.6739130434782609,14.742926717847597
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.001,adam,0.0,0.8043478260869565,0.782608695652174,16.797151983040806
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.001,momentum,0.8,0.6820652173913043,0.717391304347826,13.909681730471338
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.001,momentum,0.9,0.6372282608695652,0.6304347826086957,15.72251035024836
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.001,momentum,0.99,0.563858695652174,0.6195652173913043,21.112044577461557
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.01,adam,0.0,0.8192934782608695,0.8369565217391305,57.76223633230724
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.01,momentum,0.8,0.6154891304347826,0.5978260869565217,56.80213721172094
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.01,momentum,0.9,0.7730978260869565,0.717391304347826,57.90488871146335
relu,"[128, 64, 32]",0.001,0.5,0.0001,0.01,momentum,0.99,0.6331521739130435,0.5869565217391305,62.40712897207256
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0,adam,0.0,0.78125,0.7608695652173914,21.74446732547702
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0,momentum,0.8,0.7350543478260869,0.7391304347826086,18.535335489312104
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0,momentum,0.9,0.6535326086956522,0.6739130434782609,16.962128477405123
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0,momentum,0.99,0.654891304347826,0.5869565217391305,20.984185931564195
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0001,adam,0.0,0.7676630434782609,0.7934782608695652,24.15621492985642
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0001,momentum,0.8,0.686141304347826,0.6739130434782609,14.18913938498065
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0001,momentum,0.9,0.6915760869565217,0.6956521739130435,13.967693533862931
relu,"[128, 64, 32]",0.001,0.5,0.001,0.0001,momentum,0.99,0.5584239130434783,0.532608695652174,22.06109175601746
relu,"[128, 64, 32]",0.001,0.5,0.001,0.001,adam,0.0,0.7635869565217391,0.7391304347826086,23.35245395768664
relu,"[128, 64, 32]",0.001,0.5,0.001,0.001,momentum,0.8,0.6956521739130435,0.717391304347826,19.379314617810824
relu,"[128, 64, 32]",0.001,0.5,0.001,0.001,momentum,0.9,0.5706521739130435,0.6195652173913043,18.238079495500642
relu,"[128, 64, 32]",0.001,0.5,0.001,0.001,momentum,0.99,0.6671195652173914,0.6304347826086957,26.12477182969095
relu,"[128, 64, 32]",0.001,0.5,0.001,0.01,adam,0.0,0.717391304347826,0.717391304347826,65.03934031231486
relu,"[128, 64, 32]",0.001,0.5,0.001,0.01,momentum,0.8,0.7241847826086957,0.7717391304347826,63.904395076128765
relu,"[128, 64, 32]",0.001,0.5,0.001,0.01,momentum,0.9,0.6970108695652174,0.6195652173913043,64.77628832487983
relu,"[128, 64, 32]",0.001,0.5,0.001,0.01,momentum,0.99,0.5461956521739131,0.532608695652174,67.87189694599476
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0,adam,0.0,0.5570652173913043,0.5543478260869565,13.851407250607135
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0,momentum,0.8,0.49728260869565216,0.5,14.3635154968655
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0,momentum,0.9,0.5040760869565217,0.5760869565217391,12.873195864143309
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0,momentum,0.99,0.561141304347826,0.5760869565217391,12.105438168781971
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,adam,0.0,0.391304347826087,0.32608695652173914,18.569561600635218
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,momentum,0.8,0.5230978260869565,0.5978260869565217,14.876095905899067
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,momentum,0.9,0.44972826086956524,0.4891304347826087,15.594534496937754
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,momentum,0.99,0.3845108695652174,0.29347826086956524,19.448131217365983
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.001,adam,0.0,0.24456521739130435,0.31521739130434784,27.537096586937114
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.001,momentum,0.8,0.4673913043478261,0.43478260869565216,19.395410625544123
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.001,momentum,0.9,0.5095108695652174,0.5,18.176156045269657
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.001,momentum,0.99,0.5407608695652174,0.5217391304347826,16.90819680866583
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.01,adam,0.0,0.375,0.33695652173913043,66.15644565267833
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.01,momentum,0.8,0.44565217391304346,0.41304347826086957,61.41560085961161
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.01,momentum,0.9,0.6141304347826086,0.5760869565217391,56.75634962300922
relu,"[128, 64, 32]",0.0001,0.0,0.0,0.01,momentum,0.99,0.327445652173913,0.31521739130434784,65.88911714575079
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,adam,0.0,0.6589673913043478,0.6630434782608695,8.91123377169508
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,momentum,0.8,0.626358695652174,0.5434782608695652,10.213887499399918
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,momentum,0.9,0.6399456521739131,0.5869565217391305,11.080527565111334
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,momentum,0.99,0.46467391304347827,0.4782608695652174,17.270560024701858
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,adam,0.0,0.6603260869565217,0.717391304347826,10.674342284781813
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,momentum,0.8,0.5543478260869565,0.5108695652173914,13.644458674533817
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,momentum,0.9,0.46603260869565216,0.45652173913043476,15.145356183939251
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,momentum,0.99,0.37771739130434784,0.34782608695652173,22.1207219178288
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,adam,0.0,0.6331521739130435,0.5978260869565217,14.367678716461096
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,momentum,0.8,0.5149456521739131,0.5760869565217391,17.955668323395642
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,momentum,0.9,0.5801630434782609,0.45652173913043476,16.895138004446697
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,momentum,0.99,0.5244565217391305,0.5217391304347826,18.684437613634604
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,adam,0.0,0.6630434782608695,0.5760869565217391,55.2143389219575
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,momentum,0.8,0.5625,0.4782608695652174,59.07093102137185
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,momentum,0.9,0.5502717391304348,0.5434782608695652,58.902273792035984
relu,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,momentum,0.99,0.623641304347826,0.5760869565217391,57.755222952345626
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0,adam,0.0,0.6345108695652174,0.5978260869565217,16.571288200696205
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0,momentum,0.8,0.6413043478260869,0.5869565217391305,16.77339726151397
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0,momentum,0.9,0.5285326086956522,0.5108695652173914,20.062530648120834
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0,momentum,0.99,0.6331521739130435,0.6630434782608695,17.820871679244533
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,adam,0.0,0.5991847826086957,0.6413043478260869,17.804770231674105
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,momentum,0.8,0.4741847826086957,0.4673913043478261,23.534162861397125
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,momentum,0.9,0.6535326086956522,0.6195652173913043,16.144046355379267
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,momentum,0.99,0.5434782608695652,0.5543478260869565,20.061463265981985
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.001,adam,0.0,0.563858695652174,0.4673913043478261,24.304671562794724
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.001,momentum,0.8,0.5434782608695652,0.5869565217391305,24.50702738405537
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.001,momentum,0.9,0.6046195652173914,0.6195652173913043,22.356983594599722
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.001,momentum,0.99,0.5679347826086957,0.5760869565217391,23.740291106436995
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.01,adam,0.0,0.4008152173913043,0.391304347826087,71.51150885895439
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.01,momentum,0.8,0.4782608695652174,0.43478260869565216,68.28925365825259
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.01,momentum,0.9,0.5339673913043478,0.5760869565217391,65.12472630534631
relu,"[128, 64, 32]",0.0001,0.0,0.001,0.01,momentum,0.99,0.5665760869565217,0.5760869565217391,66.6964829177331
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0,adam,0.0,0.4701086956521739,0.5217391304347826,17.069304957388823
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0,momentum,0.8,0.65625,0.6739130434782609,14.514354180910706
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0,momentum,0.9,0.5842391304347826,0.5108695652173914,15.140234126029915
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0,momentum,0.99,0.39402173913043476,0.41304347826086957,19.859559123597506
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,adam,0.0,0.3342391304347826,0.33695652173913043,23.165438860364734
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,momentum,0.8,0.47282608695652173,0.5434782608695652,17.259282138449
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,momentum,0.9,0.5,0.43478260869565216,18.181400852706844
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,momentum,0.99,0.5176630434782609,0.5760869565217391,16.674279730977528
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.001,adam,0.0,0.27853260869565216,0.1956521739130435,29.11335125916046
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.001,momentum,0.8,0.6589673913043478,0.5978260869565217,20.118079929528225
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.001,momentum,0.9,0.6114130434782609,0.6521739130434783,19.013575489129135
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.001,momentum,0.99,0.42934782608695654,0.45652173913043476,23.119823206076298
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.01,adam,0.0,0.501358695652174,0.4891304347826087,62.59861153845239
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.01,momentum,0.8,0.6277173913043478,0.6086956521739131,60.90171032403745
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.01,momentum,0.9,0.41847826086956524,0.4673913043478261,66.45577126586495
relu,"[128, 64, 32]",0.0001,0.2,0.0,0.01,momentum,0.99,0.4266304347826087,0.40217391304347827,63.99517750926009
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,adam,0.0,0.6209239130434783,0.5869565217391305,16.210702184406113
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,momentum,0.8,0.5149456521739131,0.5217391304347826,18.060731935588333
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,momentum,0.9,0.5543478260869565,0.532608695652174,16.886681177950816
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,momentum,0.99,0.29347826086956524,0.33695652173913043,24.431183125603148
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,adam,0.0,0.6046195652173914,0.6195652173913043,17.698117894033256
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.8,0.45652173913043476,0.4891304347826087,19.055864486666408
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.9,0.5122282608695652,0.5652173913043478,18.34742462541433
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.99,0.4279891304347826,0.44565217391304346,19.46192582744276
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,adam,0.0,0.13722826086956522,0.06521739130434782,33.18481974451009
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,momentum,0.8,0.4986413043478261,0.4891304347826087,23.23692155689922
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,momentum,0.9,0.5421195652173914,0.4782608695652174,22.220078770609675
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,momentum,0.99,0.389945652173913,0.40217391304347827,24.55439344384521
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,adam,0.0,0.4945652173913043,0.40217391304347827,65.89577558757847
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,momentum,0.8,0.6589673913043478,0.6521739130434783,63.44478505039651
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,momentum,0.9,0.5434782608695652,0.5434782608695652,63.13940361384525
relu,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,momentum,0.99,0.48233695652173914,0.4891304347826087,65.44226923235821
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0,adam,0.0,0.3858695652173913,0.42391304347826086,25.988751156898275
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0,momentum,0.8,0.4741847826086957,0.4891304347826087,24.275488764962954
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0,momentum,0.9,0.5095108695652174,0.4782608695652174,23.916840502041588
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0,momentum,0.99,0.4633152173913043,0.45652173913043476,24.76340888237938
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,adam,0.0,0.5285326086956522,0.5108695652173914,23.393859750934222
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,momentum,0.8,0.5991847826086957,0.5978260869565217,23.28835445651029
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,momentum,0.9,0.5502717391304348,0.5434782608695652,23.62201914570447
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,momentum,0.99,0.38179347826086957,0.40217391304347827,29.28321843412761
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.001,adam,0.0,0.5448369565217391,0.4673913043478261,29.491109295389954
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.001,momentum,0.8,0.5394021739130435,0.5434782608695652,27.365600239326337
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.001,momentum,0.9,0.6508152173913043,0.6847826086956522,25.312070993546794
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.001,momentum,0.99,0.40896739130434784,0.44565217391304346,31.582156983907954
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.01,adam,0.0,0.5801630434782609,0.45652173913043476,72.15668332301891
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.01,momentum,0.8,0.5230978260869565,0.4891304347826087,69.9913064665177
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.01,momentum,0.9,0.4048913043478261,0.3804347826086957,72.582320220407
relu,"[128, 64, 32]",0.0001,0.2,0.001,0.01,momentum,0.99,0.36820652173913043,0.34782608695652173,74.82867256028109
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0,adam,0.0,0.4266304347826087,0.45652173913043476,18.54173714696439
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0,momentum,0.8,0.5570652173913043,0.5869565217391305,16.68887083935553
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0,momentum,0.9,0.5828804347826086,0.5543478260869565,17.54943831836001
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0,momentum,0.99,0.5353260869565217,0.532608695652174,19.95835478889524
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,adam,0.0,0.4429347826086957,0.4891304347826087,21.335319650715505
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,momentum,0.8,0.6521739130434783,0.6304347826086957,18.381586340546626
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.48097826086956524,0.5217391304347826,19.330798594242285
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.47690217391304346,0.43478260869565216,19.802247743132664
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.001,adam,0.0,0.6875,0.6195652173913043,21.18806622659103
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.001,momentum,0.8,0.4741847826086957,0.4782608695652174,22.248564666985267
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.001,momentum,0.9,0.5380434782608695,0.5217391304347826,22.840770387730398
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.001,momentum,0.99,0.4266304347826087,0.3695652173913043,25.564978334805634
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.01,adam,0.0,0.5176630434782609,0.6630434782608695,66.76436057035663
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.01,momentum,0.8,0.5027173913043478,0.4782608695652174,66.59207585384127
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.01,momentum,0.9,0.32065217391304346,0.41304347826086957,67.26608994937405
relu,"[128, 64, 32]",0.0001,0.5,0.0,0.01,momentum,0.99,0.4578804347826087,0.33695652173913043,67.04459010843013
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,adam,0.0,0.1956521739130435,0.2391304347826087,25.83218042122627
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,momentum,0.8,0.4171195652173913,0.44565217391304346,20.327331896453284
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.36820652173913043,0.358695652173913,19.23225082901698
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.5122282608695652,0.5652173913043478,20.078964668279596
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.5434782608695652,0.4891304347826087,18.49352117753141
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.8,0.5434782608695652,0.6086956521739131,19.709160036787065
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.6032608695652174,0.6086956521739131,17.931968892168555
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.99,0.5625,0.5434782608695652,20.90992836492511
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.001,adam,0.0,0.4266304347826087,0.32608695652173914,26.544793118464582
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.001,momentum,0.8,0.5855978260869565,0.5978260869565217,25.644947990564553
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.001,momentum,0.9,0.5828804347826086,0.5652173913043478,22.81475616183507
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.001,momentum,0.99,0.45516304347826086,0.44565217391304346,26.98316193820869
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.01,adam,0.0,0.4673913043478261,0.4782608695652174,67.1086643182274
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.01,momentum,0.8,0.6290760869565217,0.5760869565217391,65.48673421462715
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.01,momentum,0.9,0.3967391304347826,0.33695652173913043,64.6683452213802
relu,"[128, 64, 32]",0.0001,0.5,0.0001,0.01,momentum,0.99,0.4361413043478261,0.3804347826086957,70.05749785077924
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0,adam,0.0,0.6970108695652174,0.6630434782608695,23.265998493078136
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0,momentum,0.8,0.6725543478260869,0.6847826086956522,24.103720711517457
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0,momentum,0.9,0.4076086956521739,0.391304347826087,25.867860506619028
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0,momentum,0.99,0.40217391304347827,0.42391304347826086,27.701864743437813
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0001,adam,0.0,0.6032608695652174,0.6630434782608695,23.953726603903743
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0001,momentum,0.8,0.5665760869565217,0.532608695652174,25.226212520000335
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0001,momentum,0.9,0.46875,0.43478260869565216,24.52127274087535
relu,"[128, 64, 32]",0.0001,0.5,0.001,0.0001,momentum,0.99,0.6032608695652174,0.4782608695652174,26.45206354531681
